matosevic_m. benneteau_j. 2 2.1
nieminen_j. duckworth_j. 1.36 3.8
cilic_m. istomin_d. 1.44 3.55
querrey_s. tursunov_d. 2.1 1.91
dimitrov_g. haase_r. 1.33 4.33
mahut_n. sijsling_i. 2.6 1.63
ebden_m. kuznetsov_al. 1.36 3.8
lopez_f. kukushkin_m. 1.83 2.2
chardy_j. mannarino_a. 1.62 2.75
copil_m. sugita_y. 1.65 2.43
hewitt_l. kokkinakis_t. 1.4 3.6
groth_s. harrison_r. 2.95 1.53
matosevic_m. querrey_s. 2.35 1.72
cilic_m. dimitrov_g. 2.56 1.67
nishikori_k. ebden_m. 1.44 3.5
federer_r. nieminen_j. 1.15 6.7
chardy_j. mahut_n. 1.85 2.17
copil_m. simon_g. 3.75 1.49
hewitt_l. lopez_f. 1.67 2.66
groth_s. herbert_p.h. 1.6 2.6
nishikori_k. cilic_m. 2.14 1.83
hewitt_l. copil_m. 1.36 3.9
chardy_j. groth_s. 1.48 3.15
federer_r. matosevic_m. 1.12 10.75
hewitt_l. nishikori_k. 2.5 1.85
federer_r. chardy_j. 1.1 11.5
hewitt_l. federer_r. 6 1.21
lu_y.h. smyczek_t. 1.85 2.63
vesely_j. nedunchezhiyan_j. 1.17 6.5
sela_d. lacko_l. 1.93 2.2
pospisil_v. edmund_k. 1.17 7.6
bedene_a. laaksonen_h. 1.94 2.1
roger-vasselin_e. ramos-vinolas_a. 1.42 3.6
bhambri_y. carreno-busta_p. 2.3 1.76
kudryavtsev_a. bautista_r. 5 1.25
ramanathan_r. devvarman_s. 6 1.21
becker_b. reister_j. 1.51 2.95
granollers-pujol_m. albot_r. 1.37 4.7
garcia-lopez_g. nedovyesov_a. 1.55 3.2
roger-vasselin_e. vesely_j. 1.4 3.45
sela_d. youzhny_m. 3.4 1.43
wawrinka_s. becker_b. 1.23 5.4
bedene_a. kudryavtsev_a. 1.57 2.66
bhambri_y. fognini_f. 2.8 1.73
granollers-pujol_m. ramanathan_r. 1.2 7
pospisil_v. lu_y.h. 1.48 3.1
paire_b. garcia-lopez_g. 1.8 2.26
roger-vasselin_e. sela_d. 1.75 2.4
wawrinka_s. bedene_a. 1.15 8.3
granollers-pujol_m. paire_b. 2.6 1.85
pospisil_v. bhambri_y. 1.46 3.5
roger-vasselin_e. granollers-pujol_m. 1.95 2.15
wawrinka_s. pospisil_v. 1.28 5
wawrinka_s. roger-vasselin_e. 1.27 5
monfils_g. giraldo_s. 1.38 3.8
kubot_l. gimeno-traver_d. 1.65 2.5
karlovic_i. berdych_t. 5.2 1.22
verdasco_f. volandri_f. 1.1 9.05
hanescu_v. sousa_j. 2.8 1.59
kamke_t. jaziri_m. 1.62 2.65
brown_d. dodig_i. 3.3 1.42
gojowczyk_p. thiem_d. 2.25 1.84
murray_a. zayed_m._s. 1.01 101
brands_d. davydenko_n. 2.1 1.88
ferrer_d. dolgopolov_o. 1.21 5.75
mayer_f. przysiezny_m. 1.56 3.26
gulbis_e. evans_d. 1.28 4.7
nadal-parera_r. rosol_l. 1.06 15
kohlschreiber_p. andujar_p. 1.17 6.65
gasquet_r. hossam_k. 1.03 40
gojowczyk_p. kohlschreiber_p. 4.3 1.27
mayer_f. murray_a. 6.88 1.17
hanescu_v. verdasco_f. 4.63 1.3
brown_d. karlovic_i. 2.52 1.68
nadal-parera_r. kamke_t. 1.06 17.5
gulbis_e. kubot_l. 1.22 5.5
brands_d. ferrer_d. 6 1.18
monfils_g. gasquet_r. 1.66 2.54
gojowczyk_p. brown_d. 2.2 1.85
nadal-parera_r. gulbis_e. 1.27 5.2
mayer_f. hanescu_v. 1.34 4.3
monfils_g. brands_d. 1.57 2.69
nadal-parera_r. gojowczyk_p. 1.04 28.5
monfils_g. mayer_f. 1.36 4.4
nadal-parera_r. monfils_g. 1.45 3.5
giraldo_s. montanes_a. 1.26 5.1
sock_j. mannarino_a. 2.35 1.77
zeballos_h. volandri_f. 1.41 3.75
young_d. delbonis_f. 1.45 3.35
lacko_l. statham_j. 1.17 7.5
garcia-lopez_g. haase_r. 2.2 1.87
bautista_r. gimeno-traver_d. 1.45 3.07
kohlschreiber_p. carreno-busta_p. 1.22 6
lu_y.h. sijsling_i. 3.05 1.55
paire_b. przysiezny_m. 1.57 2.78
klahn_b. brands_d. 3 1.6
johnson_s. baghdatis_m. 3.45 1.48
sock_j. haas_t. 4.15 1.38
kohlschreiber_p. zeballos_h. 1.25 5.61
isner_j. lacko_l. 1.46 3
bautista_r. paire_b. 2.3 1.81
lu_y.h. klahn_b. 1.91 2.29
johnson_s. anderson_k. 3.8 1.38
garcia-lopez_g. giraldo_s. 1.91 2.01
ferrer_d. young_d. 1.15 8
bautista_r. sock_j. 1.77 2.26
isner_j. kohlschreiber_p. 2.22 1.82
lu_y.h. johnson_s. 1.67 2.56
ferrer_d. garcia-lopez_g. 1.18 6.5
isner_j. bautista_r. 1.51 2.95
lu_y.h. ferrer_d. 5.7 1.22
isner_j. lu_y.h. 1.5 3.1
istomin_d. andujar_p. 1.25 5.03
benneteau_j. ebden_m. 1.77 2.38
rosol_l. sousa_j. 1.83 2.25
