lopez_f._hard petzschner_p._hard 1.67 2.6
istomin_d._hard de_bakker_t._hard 2.1 1.85
berrer_m._hard sela_d._hard 2.01 1.91
kubot_l._hard brands_d._hard 1.91 2.16
mayer_f._hard tomic_b._hard 1.44 3.15
giraldo_s._hard simon_g._hard 3.82 1.38
dolgopolov_o._hard andreev_i._hard 1.67 2.61
roddick_a._hard matosevic_m._hard 1.11 9.05
stepanek_r._hard kamke_t._hard 1.42 3.21
becker_b._hard verdasco_f._hard 3.5 1.43
berankis_r._hard clement_a._hard 1.6 2.73
fish_m._hard mannarino_a._hard 1.29 4.5
ebden_m._hard millman_j._hard 1.63 2.6
baghdatis_m._hard serra_f._hard 1.28 5.32
soderling_r._hard harrison_r._hard 1.1 11
mayer_f._hard berankis_r._hard 1.68 2.45
giraldo_s._hard becker_b._hard 2.38 1.74
roddick_a._hard dolgopolov_o._hard 1.27 4.55
anderson_k._hard lopez_f._hard 1.69 2.48
baghdatis_m._hard kubot_l._hard 1.31 4.35
stepanek_r._hard fish_m._hard 2.64 1.7
ebden_m._hard istomin_d._hard 3.79 1.4
soderling_r._hard berrer_m._hard 1.15 8.91
anderson_k._hard giraldo_s._hard 1.63 2.55
roddick_a._hard baghdatis_m._hard 1.45 3.26
stepanek_r._hard mayer_f._hard 1.72 2.44
soderling_r._hard ebden_m._hard 1.07 13.9
soderling_r._hard stepanek_r._hard 1.35 3.75
roddick_a._hard anderson_k._hard 1.2 6.08
soderling_r._hard roddick_a._hard 1.67 2.5
kendrick_r._hard gremelmayr_d._hard 1.62 2.65
phau_b._hard bolelli_s._hard 1.82 2.15
nishikori_k._hard cilic_m._hard 3.4 1.45
robert_s._hard haider-maurer_a._hard 2.65 1.65
dodig_i._hard daniel_m._hard 1.38 4
tipsarevic_j._hard schwank_e._hard 1.29 5.18
kudryavtsev_a._hard bhambri_y._hard 1.46 3.04
gasquet_r._hard roger-vasselin_e._hard 1.22 5.22
malisse_x._hard ilhan_m._hard 1.61 2.65
berdych_t._hard gil_f._hard 1.12 10.45
haase_r._hard dancevic_f._hard 1.44 3.7
falla_a._hard machado_r._hard 1.62 2.8
wawrinka_s._hard bopanna_r._hard 1.08 12.7
goffin_d._hard devvarman_s._hard 3.21 1.49
sugita_y._hard brown_d._hard 2.2 1.85
kavcic_b._hard chardy_j._hard 3.94 1.33
berdych_t._hard dodig_i._hard 1.14 8.95
kavcic_b._hard kendrick_r._hard 2.3 1.77
phau_b._hard gasquet_r._hard 6.04 1.2
malisse_x._hard robert_s._hard 1.35 4.76
haase_r._hard sugita_y._hard 1.29 4.7
tipsarevic_j._hard kudryavtsev_a._hard 1.31 4.55
nishikori_k._hard falla_a._hard 1.44 3.27
wawrinka_s._hard goffin_d._hard 1.13 7.74
malisse_x._hard phau_b._hard 1.4 3.75
berdych_t._hard kavcic_b._hard 1.11 8.6
tipsarevic_j._hard nishikori_k._hard 1.5 3.27
wawrinka_s._hard haase_r._hard 1.32 4
malisse_x._hard tipsarevic_j._hard 2.58 1.67
wawrinka_s._hard berdych_t._hard 3.3 1.55
