mayer_f._hard giraldo_s._hard 1.47 3.2
nieminen_j._hard benneteau_j._hard 1.8 2.26
nishikori_k._hard matosevic_m._hard 1.3 4.2
baghdatis_m._hard mitchell_b._hard 1.1 9.5
istomin_d._hard klizan_m._hard 2.05 2
millman_j._hard ito_t._hard 1.85 2.28
falla_a._hard levine_j._hard 2.32 1.83
melzer_j._hard kudla_d._hard 1.63 2.82
robredo_t._hard harrison_r._hard 3.25 1.53
dimitrov_g._hard baker_b._hard 1.45 3.55
goffin_d._hard ebden_m._hard 1.67 2.4
hewitt_l._hard kunitsyn_i._hard 1.28 4.65
simon_g._hard falla_a._hard 1.29 4.6
baghdatis_m._hard mayer_f._hard 1.57 3.2
nishikori_k._hard robredo_t._hard 1.29 5.1
dolgopolov_o._hard nieminen_j._hard 1.57 2.73
dimitrov_g._hard raonic_m._hard 3.5 1.5
melzer_j._hard goffin_d._hard 2.88 1.67
istomin_d._hard hewitt_l._hard 2.05 2.04
murray_a._hard millman_j._hard 1.04 23.75
baghdatis_m._hard simon_g._hard 2 2.52
nishikori_k._hard dolgopolov_o._hard 1.73 2.35
dimitrov_g._hard melzer_j._hard 1.5 3.25
murray_a._hard istomin_d._hard 1.12 8.4
dimitrov_g._hard baghdatis_m._hard 1.88 2.12
murray_a._hard nishikori_k._hard 1.27 5
murray_a._hard dimitrov_g._hard 1.18 6.7
soeda_g._hard donskoy_e._hard 2 2.05
bedene_a._hard sousa_j._hard 1.43 3.5
haase_r._hard bhambri_y._hard 1.29 5.1
roger-vasselin_e._hard kuznetsov_an._hard 1.65 2.5
bachinger_m._hard lu_y.h._hard 4.1 1.44
stebe_c.m._hard sijsling_i._hard 2.92 1.57
amritraj_p._hard rufin_g._hard 3.15 1.49
bautista_r._hard kavcic_b._hard 1.57 2.7
paire_b._hard cipolla_f._hard 1.56 2.77
devvarman_s._hard hajek_j._hard 1.73 3.15
sela_d._hard ramirez_hidalgo_r._hard 1.67 2.56
stakhovsky_s._hard bemelmans_r._hard 2.1 1.94
bedene_a._hard haase_r._hard 2.35 1.75
soeda_g._hard amritraj_p._hard 1.36 3.95
tipsarevic_j._hard roger-vasselin_e._hard 1.2 6.7
wawrinka_s._hard stebe_c.m._hard 1.27 5.2
paire_b._hard sela_d._hard 1.69 2.37
cilic_m._hard stakhovsky_s._hard 1.25 4.9
bautista_r._hard bachinger_m._hard 1.91 2.15
berdych_t._hard devvarman_s._hard 1.08 13
paire_b._hard cilic_m._hard 4 1.36
bedene_a._hard wawrinka_s._hard 6.5 1.18
tipsarevic_j._hard soeda_g._hard 1.14 8.3
bautista_r._hard berdych_t._hard 15 1.08
tipsarevic_j._hard bedene_a._hard 6.7 1.17
bautista_r._hard paire_b._hard 2.4 1.72
tipsarevic_j._hard bautista_r._hard 1.32 5.1
bolelli_s._hard gimeno-traver_d._hard 1.6 3.25
lorenzi_p._hard ramos-vinolas_a._hard 3.15 1.53
davydenko_n._hard hanescu_v._hard 1.38 3.92
zemlja_g._hard fognini_f._hard 1.73 2.4
troicki_v._hard phau_b._hard 1.48 3.95
kohlschreiber_p._hard dodig_i._hard 1.57 3
lacko_l._hard garcia-lopez_g._hard 1.63 2.55
rosol_l._hard andujar_p._hard 1.44 3.25
youzhny_m._hard becker_b._hard 1.33 4.8
safwat_m._hard ali_mutawa_j.m._hard 1.04 22
brands_d._hard chardy_j._hard 2.78 1.57
gasquet_r._hard hernych_j._hard 1.17 7.72
monfils_g._hard zayed_m._s._hard 1.03 30
kamke_t._hard ramirez-hidalgo_r._hard 1.18 6.16
ferrer_d._hard brown_d._hard 1.05 17
kubot_l._hard lopez_f._hard 2.92 1.52
brands_d._hard safwat_m._hard 1.13 9
lorenzi_p._hard rosol_l._hard 3.8 1.4
davydenko_n._hard youzhny_m._hard 1.83 2.22
bolelli_s._hard kubot_l._hard 3.05 1.57
monfils_g._hard kohlschreiber_p._hard 2.45 1.72
lacko_l._hard troicki_v._hard 2.25 1.77
gasquet_r._hard zemlja_g._hard 1.2 5.65
ferrer_d._hard kamke_t._hard 1.08 14
brands_d._hard monfils_g._hard 4.55 1.29
gasquet_r._hard lacko_l._hard 1.36 3.8
ferrer_d._hard lorenzi_p._hard 1.04 21
davydenko_n._hard bolelli_s._hard 1.29 5.46
gasquet_r._hard brands_d._hard 1.26 4.5
davydenko_n._hard ferrer_d._hard 4.26 1.32
gasquet_r._hard davydenko_n._hard 2.9 1.66
bellucci_t._hard goffin_d._hard 2.4 1.69
malisse_x._hard klizan_m._hard 2.3 1.71
rochus_o._hard ramos-vinolas_a._hard 1.9 2.3
baker_b._hard janowicz_j._hard 2.56 1.74
sijsling_i._hard haase_r._hard 1.67 2.7
lacko_l._hard lorenzi_p._hard 1.62 2.68
giraldo_s._hard soeda_g._hard 2.26 2
jones_g._hard melzer_j._hard 4.9 1.26
falla_a._hard zemlja_g._hard 1.79 2.29
levine_j._hard king-turner_d._hard 1.17 6.65
monfils_g._hard becker_b._hard 1.62 2.55
lu_y.h._hard paire_b._hard 1.72 2.5
querrey_s._hard rochus_o._hard 1.35 3.85
malisse_x._hard giraldo_s._hard 2.41 1.77
kohlschreiber_p._hard falla_a._hard 1.43 3.4
lacko_l._hard bellucci_t._hard 2.22 1.83
levine_j._hard baker_b._hard 1.91 2.2
monfils_g._hard jones_g._hard 1.23 5.34
haas_t._hard sijsling_i._hard 1.59 3.15
ferrer_d._hard lu_y.h._hard 1.11 8.8
kohlschreiber_p._hard malisse_x._hard 1.45 3.25
querrey_s._hard levine_j._hard 1.33 4.1
ferrer_d._hard lacko_l._hard 1.12 9.3
monfils_g._hard haas_t._hard 2.44 1.67
kohlschreiber_p._hard querrey_s._hard 2.64 1.73
ferrer_d._hard monfils_g._hard 1.25 5.1
ferrer_d._hard kohlschreiber_p._hard 1.22 5.5
istomin_d._hard duckworth_j._hard 1.22 6.4
granollers-pujol_m._hard ebden_m._hard 1.67 2.5
mayer_f._hard sousa_j._hard 1.26 4.5
benneteau_j._hard andujar_p._hard 1.22 5.75
lopez_f._hard chardy_j._hard 1.98 2
stepanek_r._hard garcia-lopez_g._hard 1.74 2.46
millman_j._hard robredo_t._hard 2.55 1.65
nieminen_j._hard phau_b._hard 1.57 2.92
anderson_k._hard bedene_a._hard 1.29 5.1
fognini_f._hard dimitrov_g._hard 4.9 1.29
harrison_r._hard bautista_r._hard 1.44 3.6
tomic_b._hard matosevic_m._hard 1.42 4.45
benneteau_j._hard stepanek_r._hard 2.4 1.74
istomin_d._hard verdasco_f._hard 2.3 1.86
granollers-pujol_m._hard fognini_f._hard 1.72 2.44
anderson_k._hard lopez_f._hard 1.53 3.26
harrison_r._hard isner_j._hard 2.38 1.8
nieminen_j._hard klec_i._hard 1.14 10.25
seppi_a._hard millman_j._hard 1.51 3
tomic_b._hard mayer_f._hard 1.67 2.64
anderson_k._hard istomin_d._hard 1.62 2.65
benneteau_j._hard harrison_r._hard 1.88 2.1
tomic_b._hard nieminen_j._hard 1.47 3.5
seppi_a._hard granollers-pujol_m._hard 1.86 2.2
anderson_k._hard benneteau_j._hard 1.68 2.44
tomic_b._hard seppi_a._hard 1.58 2.88
tomic_b._hard anderson_k._hard 1.77 2.44
almagro_n._hard johnson_s._hard 1.19 7.9
nishikori_k._hard hanescu_v._hard 1.1 10.5
rufin_g._hard reister_j._hard 2.5 1.69
berlocq_c._hard authom_m._hard 2.3 1.75
benneteau_j._hard dimitrov_g._hard 2.88 1.63
gimeno-traver_d._hard kubot_l._hard 3.97 1.44
roger-vasselin_e._hard bemelmans_r._hard 2.38 1.81
malisse_x._hard andujar_p._hard 1.23 5.08
verdasco_f._hard goffin_d._hard 1.8 2.38
wawrinka_s._hard stebe_c.m._hard 1.17 7.1
harrison_r._hard giraldo_s._hard 1.91 2.12
donskoy_e._hard ungur_a._hard 1.4 4.4
berdych_t._hard russell_m._hard 1.05 19
djokovic_n._hard mathieu_p.h._hard 1.02 46
youzhny_m._hard ebden_m._hard 1.2 6.7
melzer_j._hard kukushkin_m._hard 1.22 6.34
kamke_t._hard cipolla_f._hard 1.36 4.4
baker_b._hard bogomolov_jr.a._hard 1.85 2.25
smyczek_t._hard karlovic_i._hard 2.34 1.8
devvarman_s._hard phau_b._hard 3.45 1.42
kuznetsov_an._hard monaco_j._hard 4 1.31
lopez_f._hard brugues-davi_a._hard 1.22 5.5
ito_t._hard millman_j._hard 4.05 1.36
janowicz_j._hard bolelli_s._hard 1.42 3.75
ferrer_d._hard rochus_o._hard 1.04 31
lacko_l._hard muller_g._hard 1.57 2.88
stepanek_r._hard troicki_v._hard 2.88 1.56
bautista_r._hard fognini_f._hard 2.18 1.89
querrey_s._hard munoz-de_la_nava_d._hard 1.09 13
tipsarevic_j._hard hewitt_l._hard 1.74 2.7
anderson_k._hard lorenzi_p._hard 1.1 12
baghdatis_m._hard ramos-vinolas_a._hard 1.1 9.4
murray_a._hard haase_r._hard 1.03 30
kavcic_b._hard bellucci_t._hard 3.8 1.37
mayer_f._hard williams_r._hard 1.2 7.5
sousa_j._hard smith_j.p._hard 1.8 2.26
berankis_r._hard stakhovsky_s._hard 1.58 2.68
seppi_a._hard zeballos_h._hard 1.26 4.95
istomin_d._hard sijsling_i._hard 1.5 3.1
raonic_m._hard hajek_j._hard 1.05 23
soeda_g._hard saville_l._hard 1.2 6.45
duckworth_j._hard mitchell_b._hard 1.62 2.75
falla_a._hard ouanna_j._hard 1.37 3.6
chardy_j._hard menendez-maceiras_a._hard 1.3 4.5
weintraub_a._hard pella_g._hard 2.22 1.82
kohlschreiber_p._hard darcis_s._hard 1.14 9.4
tsonga_j.w._hard llodra_m._hard 1.11 9.8
federer_r._hard paire_b._hard 1.03 29
levine_j._hard robredo_t._hard 1.77 2.36
dodig_i._hard wu_d._hard 1.2 6
granollers-pujol_m._hard zemlja_g._hard 1.71 2.5
cilic_m._hard matosevic_m._hard 1.22 5.7
rosol_l._hard baker_j._hard 1.39 3.5
dell'acqua_m._hard mannarino_a._hard 1.08 14
nieminen_j._hard haas_t._hard 3.5 1.45
becker_b._hard bedene_a._hard 2.38 1.83
simon_g._hard volandri_f._hard 1.05 17
lu_y.h._hard ramirez-hidalgo_r._hard 1.08 12
gasquet_r._hard montanes_a._hard 1.04 23
davydenko_n._hard sela_d._hard 1.26 5.58
ramirez_hidalgo_r._hard garcia-lopez_g._hard 3.1 1.5
brands_d._hard klizan_m._hard 1.89 2.13
monfils_g._hard dolgopolov_o._hard 2.58 1.72
tomic_b._hard mayer_l._hard 1.1 13
almagro_n._hard gimeno-traver_d._hard 1.12 9.65
nishikori_k._hard berlocq_c._hard 1.08 14
janowicz_j._hard devvarman_s._hard 1.25 6
querrey_s._hard baker_b._hard 1.2 5.7
melzer_j._hard bautista_r._hard 1.85 2.26
berdych_t._hard rufin_g._hard 1.05 23
donskoy_e._hard youzhny_m._hard 4.05 1.33
wawrinka_s._hard kamke_t._hard 1.18 6.7
ferrer_d._hard smyczek_t._hard 1.03 48.25
baghdatis_m._hard ito_t._hard 1.11 11
benneteau_j._hard roger-vasselin_e._hard 1.25 5.5
stepanek_r._hard lopez_f._hard 2.12 1.97
tipsarevic_j._hard lacko_l._hard 1.17 7.1
anderson_k._hard kuznetsov_an._hard 1.2 6.7
verdasco_f._hard malisse_x._hard 1.85 2.56
djokovic_n._hard harrison_r._hard 1.02 51
berankis_r._hard mayer_f._hard 1.91 2.18
seppi_a._hard istomin_d._hard 1.95 2.55
tsonga_j.w._hard soeda_g._hard 1.05 23
kohlschreiber_p._hard weintraub_a._hard 1.07 17
kavcic_b._hard duckworth_j._hard 1.47 3.25
raonic_m._hard rosol_l._hard 1.24 5.3
murray_a._hard sousa_j._hard 1.01 88.5
tomic_b._hard brands_d._hard 1.14 7.9
chardy_j._hard granollers-pujol_m._hard 2.21 1.83
cilic_m._hard ramirez_hidalgo_r._hard 1.08 14
simon_g._hard levine_j._hard 1.48 3.35
monfils_g._hard lu_y.h._hard 1.38 3.7
dodig_i._hard nieminen_j._hard 3.25 1.49
federer_r._hard davydenko_n._hard 1.07 17
dell'acqua_m._hard becker_b._hard 1.04 29
gasquet_r._hard falla_a._hard 1.12 12
tipsarevic_j._hard benneteau_j._hard 1.39 3.7
djokovic_n._hard stepanek_r._hard 1.02 63.25
anderson_k._hard verdasco_f._hard 1.8 2.3
almagro_n._hard janowicz_j._hard 1.47 3.5
nishikori_k._hard donskoy_e._hard 1.15 7.9
wawrinka_s._hard querrey_s._hard 1.69 2.5
berdych_t._hard melzer_j._hard 1.11 12
ferrer_d._hard baghdatis_m._hard 1.17 6.9
gasquet_r._hard dodig_i._hard 1.1 10.5
chardy_j._hard dell'acqua_m._hard 16 1.06
seppi_a._hard cilic_m._hard 3.1 1.47
murray_a._hard berankis_r._hard 1.03 38.5
tsonga_j.w._hard kavcic_b._hard 1.03 26
raonic_m._hard kohlschreiber_p._hard 1.75 2.4
federer_r._hard tomic_b._hard 1.13 8.7
simon_g._hard monfils_g._hard 1.62 2.7
ferrer_d._hard nishikori_k._hard 1.25 5.5
almagro_n._hard tipsarevic_j._hard 1.8 2.34
berdych_t._hard anderson_k._hard 1.26 7.1
djokovic_n._hard wawrinka_s._hard 1.03 29
chardy_j._hard seppi_a._hard 2.6 1.8
tsonga_j.w._hard gasquet_r._hard 1.57 3.1
murray_a._hard simon_g._hard 1.04 25.5
federer_r._hard raonic_m._hard 1.17 8.7
ferrer_d._hard almagro_n._hard 1.2 5.9
djokovic_n._hard berdych_t._hard 1.23 5.3
murray_a._hard chardy_j._hard 1.09 14.38
federer_r._hard tsonga_j.w._hard 1.2 5.7
djokovic_n._hard ferrer_d._hard 1.14 9.4
murray_a._hard federer_r._hard 1.94 2.38
djokovic_n._hard murray_a._hard 1.57 2.9
darcis_s._hard mannarino_a._hard 2.66 1.85
hajek_j._hard sela_d._hard 3.1 1.45
nieminen_j._hard serra_f._hard 1.46 3.3
hanescu_v._hard olaso_g._hard 1.38 3.5
paire_b._hard menendez-maceiras_a._hard 1.26 4.6
monfils_g._hard bemelmans_r._hard 1.21 5.8
stakhovsky_s._hard mathieu_p.h._hard 3.45 1.47
troicki_v._hard pouille_l._hard 1.22 5.75
brugues-davi_a._hard kukushkin_m._hard 1.67 3.2
benneteau_j._hard ungur_a._hard 1.07 14.5
ito_t._hard roger-vasselin_e._hard 4.19 1.32
llodra_m._hard de_schepper_k._hard 1.44 3.45
nieminen_j._hard davydenko_n._hard 2.63 1.67
paire_b._hard darcis_s._hard 1.44 3.45
hajek_j._hard troicki_v._hard 4.2 1.31
simon_g._hard brugues-davi_a._hard 1.12 10.5
stakhovsky_s._hard ito_t._hard 1.48 2.95
llodra_m._hard tipsarevic_j._hard 2.35 1.8
gasquet_r._hard monfils_g._hard 1.67 2.5
benneteau_j._hard hanescu_v._hard 1.2 6.4
llodra_m._hard hajek_j._hard 1.15 7.2
nieminen_j._hard stakhovsky_s._hard 1.42 3.45
paire_b._hard simon_g._hard 2.82 1.6
gasquet_r._hard benneteau_j._hard 1.43 3.45
paire_b._hard llodra_m._hard 2.65 1.59
gasquet_r._hard nieminen_j._hard 1.27 4.8
gasquet_r._hard paire_b._hard 1.3 6
giraldo_s._clay alund_m._clay 1.4 3.8
volandri_f._clay mayer_l._clay 3.25 1.65
