thompson_j._hard ymer_e._hard 1.29 3.5
mahut_n._hard robert_s._hard 1.54 2.43
ferrer_d._hard tomic_b._hard 2.01 1.77
edmund_k._hard escobedo_e._hard 1.37 3.01
dimitrov_g._hard johnson_s._hard 1.41 2.85
donaldson_j._hard muller_g._hard 2.64 1.47
groth_s._hard herbert_p.h._hard 2.27 1.61
pouille_l._hard simon_g._hard 1.83 1.94
troicki_v._hard nishioka_y._hard 1.49 2.57
schwartzman_d._hard querrey_s._hard 2.18 1.66
zverev_m._hard de_minaur_a._hard 1.45 2.7
nadal-parera_r._hard dolgopolov_o._hard 1.14 5.34
nishikori_k._hard donaldson_j._hard 1.11 6.37
thompson_j._hard ferrer_d._hard 4.46 1.2
edmund_k._hard pouille_l._hard 2.51 1.51
wawrinka_s._hard troicki_v._hard 1.31 3.39
dimitrov_g._hard mahut_n._hard 1.2 4.39
thiem_d._hard groth_s._hard 1.2 4.4
raonic_m._hard schwartzman_d._hard 1.13 5.66
nadal-parera_r._hard zverev_m._hard 1.11 6.16
wawrinka_s._hard edmund_k._hard 1.3 3.48
nishikori_k._hard thompson_j._hard 1.15 5.52
dimitrov_g._hard thiem_d._hard 1.68 2.16
raonic_m._hard nadal-parera_r._hard 2.4 1.56
nishikori_k._hard wawrinka_s._hard 1.61 2.3
dimitrov_g._hard raonic_m._hard 2.7 1.45
dimitrov_g._hard nishikori_k._hard 2.65 1.48
darcis_s._hard mektic_n._hard 1.23 4.06
sela_d._hard dzumhur_d._hard 2.02 1.77
medvedev_d._hard monteiro_t._hard 1.21 4.3
kovalik_j._hard elias_g._hard 1.5 2.55
chung_h._hard coric_b._hard 1.74 2.06
olivo_r._hard ruud_c._hard 1.85 1.92
bedene_a._hard garcia-lopez_g._hard 1.69 2.13
lu_y.h._hard albot_r._hard 1.26 3.68
paire_b._hard kravchuk_k._hard 1.5 2.54
bhambri_y._hard ramanathan_r._hard 1.44 2.75
dutra_silva_r._hard lajovic_d._hard 2.97 1.38
youzhny_m._hard myneni_s._hard 1.4 2.87
medvedev_d._hard lu_y.h._hard 2.37 1.57
ramos-vinolas_a._hard darcis_s._hard 1.82 1.95
kovalik_j._hard cilic_m._hard 6.9 1.09
sela_d._hard chung_h._hard 2.72 1.44
youzhny_m._hard olivo_r._hard 1.32 3.36
bautista_r._hard dutra_silva_r._hard 1.12 6.17
paire_b._hard bhambri_y._hard 1.48 2.6
bedene_a._hard klizan_m._hard 1.58 2.34
medvedev_d._hard kovalik_j._hard 1.41 2.86
sela_d._hard ramos-vinolas_a._hard 2.63 1.47
paire_b._hard bedene_a._hard 1.66 2.19
bautista_r._hard youzhny_m._hard 1.24 3.94
medvedev_d._hard sela_d._hard 1.64 2.23
bautista_r._hard paire_b._hard 1.45 2.71
bautista_r._hard medvedev_d._hard 1.29 3.62
brown_d._hard bagnis_f._hard 1.36 3.1
vesely_j._hard yuksel_a._hard 1.07 8.57
almagro_n._hard lorenzi_p._hard 1.68 2.14
djokovic_n._hard struff_j.l._hard 1.03 12.47
zeballos_h._hard mayer_f._hard 2.47 1.53
goffin_d._hard haase_r._hard 1.15 5.32
stepanek_r._hard baghdatis_m._hard 2.18 1.65
de_greef_a._hard safwat_m._hard 2.35 1.56
verdasco_f._hard pospisil_v._hard 1.8 1.98
khachanov_k._hard zayid_m._s._hard 1.01 20.94
kohlschreiber_p._hard jaziri_m._hard 1.39 2.9
melzer_g._hard mathieu_p.h._hard 2.15 1.68
tsonga_j.w._hard kuznetsov_an._hard 1.29 3.5
karlovic_i._hard marchenko_i._hard 1.41 2.82
murray_a._hard chardy_j._hard 1.04 11.77
berdych_t._hard giannessi_a._hard 1.07 8.1
almagro_n._hard kohlschreiber_p._hard 2.43 1.54
verdasco_f._hard goffin_d._hard 3.25 1.33
stepanek_r._hard de_greef_a._hard 1.24 3.99
berdych_t._hard vesely_j._hard 1.3 3.44
djokovic_n._hard zeballos_h._hard 1.02 16.32
murray_a._hard melzer_g._hard 1.01 17.24
karlovic_i._hard khachanov_k._hard 1.62 2.25
tsonga_j.w._hard brown_d._hard 1.17 4.88
verdasco_f._hard karlovic_i._hard 1.77 2.02
djokovic_n._hard stepanek_r._hard 1.02 15.26
murray_a._hard almagro_n._hard 1.05 10.56
berdych_t._hard tsonga_j.w._hard 2.22 1.64
djokovic_n._hard verdasco_f._hard 1.09 7.57
murray_a._hard berdych_t._hard 1.14 5.45
djokovic_n._hard murray_a._hard 2.21 1.66
johnson_s._hard robert_s._hard 1.33 3.24
haase_r._hard tearney_f._hard 1.14 5.5
vesely_j._hard zeballos_h._hard 1.41 2.82
jaziri_m._hard schwartzman_d._hard 2.56 1.49
lopez_f._hard venus_m._hard 1.04 10.72
brown_d._hard mmoh_m._hard 1.89 1.89
klein_b._hard bagnis_f._hard 2.02 1.76
harrison_r._hard garcia-lopez_g._hard 1.43 2.75
sousa_j._hard ramos-vinolas_a._hard 2.14 1.68
lu_y.h._hard khachanov_k._hard 2.03 1.76
baghdatis_m._hard mannarino_a._hard 2.22 1.64
chardy_j._hard sitak_a._hard 1.06 8.96
haase_r._hard ferrer_d._hard 4.12 1.23
sousa_j._hard klein_b._hard 1.26 3.74
johnson_s._hard lu_y.h._hard 1.76 2.03
isner_j._hard jaziri_m._hard 1.21 4.29
vesely_j._hard statham_j._hard 1.05 10.28
baghdatis_m._hard brown_d._hard 1.48 2.65
chardy_j._hard lopez_f._hard 2.13 1.7
sock_j._hard harrison_r._hard 1.4 2.86
sousa_j._hard haase_r._hard 1.64 2.24
johnson_s._hard isner_j._hard 2.3 1.61
baghdatis_m._hard vesely_j._hard 1.7 2.13
sock_j._hard chardy_j._hard 1.37 3.04
sousa_j._hard baghdatis_m._hard 2.09 1.73
sock_j._hard johnson_s._hard 1.56 2.4
sock_j._hard sousa_j._hard 1.4 2.93
mahut_n._hard bellucci_t._hard 1.65 2.19
barton_m._hard edmund_k._hard 3.57 1.28
evans_d._hard monteiro_t._hard 1.43 2.78
elias_g._hard o'connell_c._hard 1.63 2.25
lorenzi_p._hard mayer_f._hard 2.05 1.75
kohlschreiber_p._hard fognini_f._hard 1.58 2.32
de_minaur_a._hard paire_b._hard 2.43 1.54
kuznetsov_an._hard klizan_m._hard 1.43 2.75
zverev_m._hard almagro_n._hard 1.83 1.94
muller_g._hard dolgopolov_o._hard 1.57 2.37
granollers-pujol_m._hard giraldo_s._hard 1.62 2.25
thompson_j._hard basilashvili_n._hard 1.5 2.53
cuevas_p._hard mahut_n._hard 2.23 1.64
muller_g._hard barton_m._hard 1.3 3.43
carreno-busta_p._hard zverev_m._hard 1.94 1.83
kohlschreiber_p._hard thompson_j._hard 1.52 2.5
evans_d._hard granollers-pujol_m._hard 1.99 1.8
troicki_v._hard lorenzi_p._hard 1.33 3.27
kuznetsov_an._hard de_minaur_a._hard 1.32 3.27
thiem_d._hard elias_g._hard 1.14 5.53
muller_g._hard cuevas_p._hard 1.62 2.27
troicki_v._hard kohlschreiber_p._hard 1.75 2.05
kuznetsov_an._hard carreno-busta_p._hard 2.05 1.76
evans_d._hard thiem_d._hard 3.87 1.25
muller_g._hard troicki_v._hard 2.26 1.63
evans_d._hard kuznetsov_an._hard 2.39 1.57
muller_g._hard evans_d._hard 1.52 2.54
de_minaur_a._hard melzer_g._hard 2.45 1.54
chardy_j._hard almagro_n._hard 1.81 1.97
troicki_v._hard dzumhur_d._hard 1.22 4.25
estrella_v._hard bedene_a._hard 5.07 1.16
harrison_r._hard mahut_n._hard 1.68 2.15
nishikori_k._hard kuznetsov_an._hard 1.09 7.23
zverev_m._hard garcia-lopez_g._hard 1.29 3.51
querrey_s._hard halys_q._hard 1.36 3.1
berdych_t._hard vanni_l._hard 1.04 11.34
tomic_b._hard bellucci_t._hard 1.39 2.97
rublev_a._hard lu_y.h._hard 3.01 1.38
isner_j._hard kravchuk_k._hard 1.1 6.71
cilic_m._hard janowicz_j._hard 1.1 6.78
jaziri_m._hard soeda_g._hard 1.57 2.37
murray_a._hard marchenko_i._hard 1.01 22.91
lajovic_d._hard robert_s._hard 2.01 1.79
schwartzman_d._hard cuevas_p._hard 2.02 1.77
lacko_l._hard ramos-vinolas_a._hard 2.17 1.67
khachanov_k._hard mannarino_a._hard 1.7 2.12
lorenzi_p._hard duckworth_j._hard 2.17 1.67
seppi_a._hard mathieu_p.h._hard 1.36 3.13
rubin_n._hard fratangelo_b._hard 2.31 1.6
bublik_a._hard pouille_l._hard 3.96 1.25
sela_d._hard granollers-pujol_m._hard 1.98 1.8
evans_d._hard bagnis_f._hard 1.28 3.61
tsonga_j.w._hard monteiro_t._hard 1.02 14.21
sock_j._hard herbert_p.h._hard 1.2 4.43
johnson_s._hard delbonis_f._hard 1.26 3.8
kyrgios_n._hard elias_g._hard 1.07 8.06
wawrinka_s._hard klizan_m._hard 1.05 10.2
darcis_s._hard groth_s._hard 1.57 2.35
federer_r._hard melzer_j._hard 1.04 11.25
kohlschreiber_p._hard basilashvili_n._hard 1.22 4.23
dutra_silva_r._hard donaldson_j._hard 4.02 1.23
young_d._hard fabbiano_t._hard 1.5 2.57
simon_g._hard mmoh_m._hard 1.17 4.87
zverev_a._hard haase_r._hard 1.11 6.41
berlocq_c._hard albot_r._hard 1.89 1.88
nishioka_y._hard bolt_a._hard 1.53 2.48
raonic_m._hard brown_d._hard 1.04 10.88
goffin_d._hard opelka_r._hard 1.14 5.48
tiafoe_f._hard kukushkin_m._hard 1.54 2.45
carreno-busta_p._hard polansky_p._hard 1.22 4.24
nadal-parera_r._hard mayer_f._hard 1.04 11.02
edmund_k._hard giraldo_s._hard 1.29 3.49
baghdatis_m._hard youzhny_m._hard 1.6 2.31
thiem_d._hard struff_j.l._hard 1.29 3.51
muller_g._hard fritz_t._hard 1.35 3.14
whittington_a._hard pavlasek_a._hard 2.79 1.43
bautista_r._hard pella_g._hard 1.08 7.88
gasquet_r._hard mott_b._hard 1.02 14.26
dolgopolov_o._hard coric_b._hard 1.84 1.94
thompson_j._hard sousa_j._hard 2.48 1.52
stepanek_r._hard tursunov_d._hard 1.13 5.78
karlovic_i._hard zeballos_h._hard 1.29 3.54
escobedo_e._hard medvedev_d._hard 2.77 1.44
chung_h._hard olivo_r._hard 1.2 4.36
ferrer_d._hard jasika_o._hard 1.15 5.14
paire_b._hard haas_t._hard 1.22 4.16
monfils_g._hard vesely_j._hard 1.28 3.58
fognini_f._hard lopez_f._hard 2.15 1.68
dimitrov_g._hard o'connell_c._hard 1.02 14.01
djokovic_n._hard verdasco_f._hard 1.06 9.53
istomin_d._hard dodig_i._hard 2.01 1.77
nishikori_k._hard chardy_j._hard 1.08 7.67
jaziri_m._hard bublik_a._hard 1.45 2.73
tsonga_j.w._hard lajovic_d._hard 1.05 10.57
lacko_l._hard sela_d._hard 2.76 1.43
zverev_m._hard isner_j._hard 2.79 1.42
berdych_t._hard harrison_r._hard 1.16 4.98
wawrinka_s._hard johnson_s._hard 1.25 3.84
troicki_v._hard lorenzi_p._hard 1.23 4.17
federer_r._hard rubin_n._hard 1.02 14.09
darcis_s._hard schwartzman_d._hard 2.25 1.63
querrey_s._hard de_minaur_a._hard 1.29 3.58
seppi_a._hard kyrgios_n._hard 7.29 1.09
evans_d._hard cilic_m._hard 4.93 1.17
sock_j._hard khachanov_k._hard 1.32 3.33
tomic_b._hard estrella_v._hard 1.06 8.69
murray_a._hard rublev_a._hard 1.01 19.84
gasquet_r._hard berlocq_c._hard 1.03 13.18
carreno-busta_p._hard edmund_k._hard 2.1 1.72
kohlschreiber_p._hard young_d._hard 1.4 2.92
simon_g._hard dutra_silva_r._hard 1.06 9.02
bautista_r._hard nishioka_y._hard 1.05 9.52
dimitrov_g._hard chung_h._hard 1.12 6.03
ferrer_d._hard escobedo_e._hard 1.24 4.01
istomin_d._hard djokovic_n._hard 21.2 1.01
raonic_m._hard muller_g._hard 1.22 4.23
goffin_d._hard stepanek_r._hard 1.23 4.18
monfils_g._hard dolgopolov_o._hard 1.22 4.27
karlovic_i._hard whittington_a._hard 1.35 3.17
zverev_a._hard tiafoe_f._hard 1.18 4.8
paire_b._hard fognini_f._hard 2.09 1.72
thiem_d._hard thompson_j._hard 1.22 4.23
nadal-parera_r._hard baghdatis_m._hard 1.08 7.95
seppi_a._hard darcis_s._hard 1.7 2.14
tsonga_j.w._hard sock_j._hard 1.5 2.55
zverev_m._hard jaziri_m._hard 1.99 1.84
wawrinka_s._hard troicki_v._hard 1.13 5.87
murray_a._hard querrey_s._hard 1.02 13.68
evans_d._hard tomic_b._hard 2.33 1.59
nishikori_k._hard lacko_l._hard 1.03 13.23
federer_r._hard berdych_t._hard 1.54 2.46
goffin_d._hard karlovic_i._hard 1.26 3.79
thiem_d._hard paire_b._hard 1.19 4.63
bautista_r._hard ferrer_d._hard 1.46 2.67
istomin_d._hard carreno-busta_p._hard 3.28 1.33
nadal-parera_r._hard zverev_a._hard 1.32 3.35
raonic_m._hard simon_g._hard 1.17 5.06
monfils_g._hard kohlschreiber_p._hard 1.2 4.47
dimitrov_g._hard gasquet_r._hard 1.59 2.35
zverev_m._hard murray_a._hard 16.48 1.02
wawrinka_s._hard seppi_a._hard 1.09 7.45
tsonga_j.w._hard evans_d._hard 1.21 4.36
federer_r._hard nishikori_k._hard 1.61 2.29
goffin_d._hard thiem_d._hard 1.7 2.14
dimitrov_g._hard istomin_d._hard 1.11 6.37
raonic_m._hard bautista_r._hard 1.23 4.15
nadal-parera_r._hard monfils_g._hard 1.39 2.97
wawrinka_s._hard tsonga_j.w._hard 1.64 2.24
federer_r._hard zverev_m._hard 1.09 7.18
dimitrov_g._hard goffin_d._hard 1.56 2.43
nadal-parera_r._hard raonic_m._hard 1.67 2.2
federer_r._hard wawrinka_s._hard 1.52 2.55
nadal-parera_r._hard dimitrov_g._hard 1.36 3.18
federer_r._hard nadal-parera_r._hard 2.13 1.74
chardy_j._hard granollers-pujol_m._hard 1.7 2.12
brown_d._hard garcia-lopez_g._hard 1.53 2.46
marchenko_i._hard halys_q._hard 2.03 1.76
bedene_a._hard coric_b._hard 2.53 1.51
