mayer_f. giraldo_s. 1.47 3.2
nieminen_j. benneteau_j. 1.8 2.26
nishikori_k. matosevic_m. 1.3 4.2
baghdatis_m. mitchell_b. 1.1 9.5
istomin_d. klizan_m. 2.05 2
millman_j. ito_t. 1.85 2.28
falla_a. levine_j. 2.32 1.83
melzer_j. kudla_d. 1.63 2.82
robredo_t. harrison_r. 3.25 1.53
dimitrov_g. baker_b. 1.45 3.55
goffin_d. ebden_m. 1.67 2.4
hewitt_l. kunitsyn_i. 1.28 4.65
simon_g. falla_a. 1.29 4.6
baghdatis_m. mayer_f. 1.57 3.2
nishikori_k. robredo_t. 1.29 5.1
dolgopolov_o. nieminen_j. 1.57 2.73
dimitrov_g. raonic_m. 3.5 1.5
melzer_j. goffin_d. 2.88 1.67
istomin_d. hewitt_l. 2.05 2.04
murray_a. millman_j. 1.04 23.75
baghdatis_m. simon_g. 2 2.52
nishikori_k. dolgopolov_o. 1.73 2.35
dimitrov_g. melzer_j. 1.5 3.25
murray_a. istomin_d. 1.12 8.4
dimitrov_g. baghdatis_m. 1.88 2.12
murray_a. nishikori_k. 1.27 5
murray_a. dimitrov_g. 1.18 6.7
soeda_g. donskoy_e. 2 2.05
bedene_a. sousa_j. 1.43 3.5
haase_r. bhambri_y. 1.29 5.1
roger-vasselin_e. kuznetsov_an. 1.65 2.5
bachinger_m. lu_y.h. 4.1 1.44
stebe_c.m. sijsling_i. 2.92 1.57
amritraj_p. rufin_g. 3.15 1.49
bautista_r. kavcic_b. 1.57 2.7
paire_b. cipolla_f. 1.56 2.77
devvarman_s. hajek_j. 1.73 3.15
sela_d. ramirez_hidalgo_r. 1.67 2.56
stakhovsky_s. bemelmans_r. 2.1 1.94
bedene_a. haase_r. 2.35 1.75
soeda_g. amritraj_p. 1.36 3.95
tipsarevic_j. roger-vasselin_e. 1.2 6.7
wawrinka_s. stebe_c.m. 1.27 5.2
paire_b. sela_d. 1.69 2.37
cilic_m. stakhovsky_s. 1.25 4.9
bautista_r. bachinger_m. 1.91 2.15
berdych_t. devvarman_s. 1.08 13
paire_b. cilic_m. 4 1.36
bedene_a. wawrinka_s. 6.5 1.18
tipsarevic_j. soeda_g. 1.14 8.3
bautista_r. berdych_t. 15 1.08
tipsarevic_j. bedene_a. 6.7 1.17
