kudla_d._hard krajinovic_f._hard 1.38 2.99
dolgopolov_o._hard berankis_r._hard 1.2 4.45
lajovic_d._hard querrey_s._hard 3.32 1.32
cuevas_p._hard nishioka_y._hard 1.49 2.58
rubin_n._hard paire_b._hard 8.92 1.06
halys_q._hard dodig_i._hard 5.53 1.14
jasika_o._hard marchenko_i._hard 5.48 1.14
dimitrov_g._hard lorenzi_p._hard 1.06 8.97
seppi_a._hard gabashvili_t._hard 1.62 2.25
trungelliti_m._hard kovalik_j._hard 2.09 1.73
federer_r._hard basilashvili_n._hard 1.01 19.81
kyrgios_n._hard carreno-busta_p._hard 1.1 6.73
bautista_r._hard klizan_m._hard 1.08 7.55
tsonga_j.w._hard baghdatis_m._hard 1.13 5.87
kuznetsov_an._hard harrison_r._hard 1.41 2.87
groth_s._hard mannarino_a._hard 2.54 1.5
millman_j._hard schwartzman_d._hard 1.31 3.38
raonic_m._hard pouille_l._hard 1.05 9.91
robert_s._hard fratangelo_b._hard 1.52 2.49
chardy_j._hard gulbis_e._hard 1.34 3.24
muller_g._hard fognini_f._hard 1.74 2.07
sousa_j._hard kukushkin_m._hard 1.7 2.13
ramirez_hidalgo_r._hard anderson_k._hard 8.66 1.06
granollers-pujol_m._hard ebden_m._hard 1.44 2.72
murray_a._hard zverev_a._hard 1.02 14.94
lopez_f._hard evans_d._hard 1.23 4.03
pella_g._hard darcis_s._hard 1.56 2.41
robredo_t._hard jaziri_m._hard 1.29 3.53
giraldo_s._hard young_d._hard 2.51 1.51
verdasco_f._hard nadal-parera_r._hard 7.88 1.08
isner_j._hard janowicz_j._hard 1.22 4.13
sela_d._hard becker_b._hard 1.85 1.93
johnson_s._hard bedene_a._hard 1.65 2.21
smyczek_t._hard gimeno-traver_d._hard 1.27 3.68
bellucci_t._hard thompson_j._hard 1.39 2.93
monfils_g._hard sugita_y._hard 1.1 6.98
mahut_n._hard cecchinato_m._hard 1.09 7.3
bolelli_s._hard baker_b._hard 1.1 6.89
tomic_b._hard istomin_d._hard 1.21 4.3
ferrer_d._hard gojowczyk_p._hard 1.04 11.01
stepanek_r._hard ito_t._hard 1.32 3.3
rosol_l._hard daniel_t._hard 1.35 3.16
sock_j._hard fritz_t._hard 1.46 2.67
troicki_v._hard munoz-de_la_nava_d._hard 1.12 6.08
hewitt_l._hard duckworth_j._hard 1.5 2.56
wawrinka_s._hard tursunov_d._hard 1.01 19.84
nishikori_k._hard krajicek_a._hard 1.03 13.52
goffin_d._hard dzumhur_d._hard 1.04 11.09
delbonis_f._hard olivo_r._hard 1.35 3.13
thiem_d._hard almagro_n._hard 1.37 3.04
simon_g._hard donskoy_e._hard 1.12 6.17
federer_r._hard dolgopolov_o._hard 1.06 9.13
bautista_r._hard lajovic_d._hard 1.12 6.13
berdych_t._hard basic_m._hard 1.03 13.48
cilic_m._hard ramos-vinolas_a._hard 1.12 6
dimitrov_g._hard trungelliti_m._hard 1.03 12.13
garcia-lopez_g._hard brands_d._hard 1.37 3.02
kyrgios_n._hard cuevas_p._hard 1.12 6.02
tsonga_j.w._hard jasika_o._hard 1.02 15.13
herbert_p.h._hard rubin_n._hard 1.32 3.33
seppi_a._hard kudla_d._hard 1.36 3.11
djokovic_n._hard halys_q._hard 1.01 32.55
isner_j._hard granollers-pujol_m._hard 1.11 6.2
monfils_g._hard mahut_n._hard 1.21 4.3
sousa_j._hard giraldo_s._hard 1.41 2.89
robert_s._hard ramirez_hidalgo_r._hard 1.58 2.36
raonic_m._hard robredo_t._hard 1.06 8.84
lopez_f._hard pella_g._hard 1.12 6.18
murray_a._hard groth_s._hard 1.01 16.54
sela_d._hard verdasco_f._hard 3.91 1.24
troicki_v._hard smyczek_t._hard 1.2 4.42
johnson_s._hard bellucci_t._hard 1.54 2.44
millman_j._hard muller_g._hard 3.69 1.27
kuznetsov_an._hard chardy_j._hard 2.16 1.68
rosol_l._hard sock_j._hard 2.65 1.47
wawrinka_s._hard stepanek_r._hard 1.07 8.58
ferrer_d._hard hewitt_l._hard 1.13 5.91
tomic_b._hard bolelli_s._hard 1.18 4.8
goffin_d._hard thiem_d._hard 2.42 1.56
nishikori_k._hard garcia-lopez_g._hard 1.07 8.57
tsonga_j.w._hard herbert_p.h._hard 1.08 7.55
federer_r._hard dimitrov_g._hard 1.08 7.82
simon_g._hard delbonis_f._hard 1.15 5.51
djokovic_n._hard seppi_a._hard 1.01 23.17
bautista_r._hard cilic_m._hard 3.25 1.33
berdych_t._hard kyrgios_n._hard 1.66 2.21
isner_j._hard lopez_f._hard 1.48 2.65
raonic_m._hard troicki_v._hard 1.2 4.54
wawrinka_s._hard rosol_l._hard 1.07 8.74
ferrer_d._hard johnson_s._hard 1.2 4.52
monfils_g._hard robert_s._hard 1.06 8.61
kuznetsov_an._hard sela_d._hard 1.47 2.67
murray_a._hard sousa_j._hard 1.01 18.28
tomic_b._hard millman_j._hard 1.13 5.87
nishikori_k._hard tsonga_j.w._hard 1.72 2.11
djokovic_n._hard simon_g._hard 1.01 18.36
berdych_t._hard bautista_r._hard 1.25 3.89
federer_r._hard goffin_d._hard 1.04 11.12
monfils_g._hard kuznetsov_an._hard 1.24 4.13
raonic_m._hard wawrinka_s._hard 2.34 1.6
ferrer_d._hard isner_j._hard 1.51 2.56
